unique_id,ds,y,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
electricity_consumption,2020-01-18,7633.125,6981.25,1421.5416666666667,135.625,1480.8333333333333,2026.2916666666667,1798.9583333333333,49.916666666666664,67.375
electricity_consumption,2020-01-19,7048.166666666667,7012.791666666667,1422.3333333333333,527.25,1257.3333333333333,1976.375,1742.6666666666667,16.916666666666668,69.0
electricity_consumption,2020-01-20,7940.583333333333,7691.208333333333,1409.4583333333333,1177.5,1394.2916666666667,1929.2916666666667,1637.8333333333333,72.58333333333333,69.375
electricity_consumption,2020-01-21,8091.041666666667,7831.125,1415.125,1436.0,1397.5416666666667,1870.8333333333333,1555.5416666666667,89.83333333333333,65.58333333333333
electricity_consumption,2020-01-22,8011.916666666667,8408.958333333334,1407.7083333333333,2085.625,1288.7083333333333,1874.8333333333333,1574.4166666666667,110.29166666666667,66.79166666666667
electricity_consumption,2020-01-23,7952.125,8459.291666666666,1415.1666666666667,2124.1666666666665,1319.375,1857.1666666666667,1545.25,129.83333333333334,67.29166666666667
electricity_consumption,2020-01-24,7337.875,7500.125,1425.9583333333333,826.2083333333334,1440.2916666666667,1921.9583333333333,1671.8333333333333,147.29166666666666,66.29166666666667
electricity_consumption,2020-01-25,7110.958333333333,7353.041666666667,1425.2916666666667,909.0416666666666,1421.7083333333333,1844.0,1549.0416666666667,138.45833333333334,64.25
electricity_consumption,2020-01-26,6661.0,6393.791666666667,1425.1666666666667,99.33333333333333,1107.5,1933.7083333333333,1657.5833333333333,104.875,65.08333333333333
electricity_consumption,2020-01-27,7730.583333333333,7278.5,1405.0416666666667,177.54166666666666,1677.9583333333333,2036.5,1858.8333333333333,56.833333333333336,65.0
electricity_consumption,2020-01-28,7767.0,7185.0,1422.3333333333333,597.6666666666666,1234.2916666666667,1939.6666666666667,1833.2083333333333,91.70833333333333,65.125
electricity_consumption,2020-01-29,7770.583333333333,7641.041666666667,1412.4166666666667,1234.9166666666667,1297.6666666666667,1855.7083333333333,1686.375,95.04166666666667,57.166666666666664
electricity_consumption,2020-01-30,7626.875,6835.375,1401.5416666666667,640.4583333333334,1208.4166666666667,1833.0416666666667,1576.7916666666667,117.79166666666667,56.333333333333336
electricity_consumption,2020-01-31,7764.416666666667,7855.666666666667,1412.0833333333333,1437.4166666666667,1315.0416666666667,1927.875,1633.4166666666667,63.833333333333336,64.66666666666667
electricity_consumption,2020-02-01,6971.166666666667,7100.333333333333,1424.9583333333333,707.25,1247.5416666666667,1945.0416666666667,1590.4166666666667,121.625,62.291666666666664
electricity_consumption,2020-02-02,6356.583333333333,7086.583333333333,1425.7916666666667,1914.0416666666667,886.0833333333334,1359.7916666666667,1311.8333333333333,124.58333333333333,63.458333333333336
